head	rel	tail	score
2076	5	1048	-2.68E-10
2076	1	66	-3.87E-10
2076	6	12	-4.35E-10
2076	1	1361	-4.50E-09
2077	1	1521	-1.74E-16
2077	1	1906	-2.08E-11
2077	6	1276	-1.13E-10
2077	1	1428	-4.54E-10
2077	6	975	-3.61E-09
2077	1	1276	-5.08E-09
2077	1	942	-1.24E-08
2077	6	1521	-2.54E-06
2077	1	1616	-2.98E-06
2077	1	12	-3.31E-06
2077	1	66	-4.22E-06
2077	1	1361	-4.48E-06
2077	6	1906	-5.86E-06
2077	6	12	-1.76E-05
2077	6	1435	-2.00E-05
2077	6	1107	-4.15E-05
2077	1	1640	-4.88E-05
2077	1	69	-5.41E-05
2078	1	1521	-1.65E-20
2078	1	942	-1.49E-17
2078	1	1906	-4.21E-15
2078	1	1276	-1.30E-14
2078	6	1276	-1.33E-14
2078	6	975	-2.93E-14
2078	1	1428	-2.60E-13
2078	6	1107	-5.61E-11
2078	1	1041	-2.14E-09
2078	1	1640	-3.69E-09
2078	1	1361	-6.34E-09
2078	6	1435	-1.86E-08
2078	1	12	-2.06E-08
2078	1	66	-1.46E-07
2078	1	1185	-2.26E-07
2078	1	178	-2.97E-07
2079	1	1521	-5.81E-20
2079	1	1906	-3.19E-14
2079	1	1428	-3.97E-14
2079	1	1276	-8.23E-13
2079	1	1616	-6.46E-12
2079	6	1276	-1.35E-11
2079	1	942	-1.66E-11
2079	1	1552	-1.49E-10
2079	1	1361	-2.75E-10
2079	6	975	-3.87E-10
2079	1	12	-2.71E-09
2079	1	1640	-3.90E-09
2079	6	1521	-4.68E-08
2079	1	1041	-5.15E-08
2079	6	1906	-6.03E-08
2079	1	1729	-8.44E-08
2079	1	8	-7.74E-07
2080	1	942	0
2080	1	1521	0
2080	1	1276	-3.55E-39
2080	1	1906	-2.92E-36
2080	1	1428	-2.53E-34
2080	1	1361	-3.05E-26
2080	6	1276	-6.48E-26
2080	1	1640	-9.66E-26
2080	1	1041	-2.77E-24
2080	1	12	-2.47E-23
2080	1	1185	-1.11E-21
2080	1	1729	-8.68E-21
2080	6	975	-3.18E-19
2080	1	1616	-1.31E-17
2080	1	178	-3.86E-16
2081	6	975	-1.81E-13
2081	6	1276	-2.20E-10
2081	1	1521	-5.24E-09
2081	6	1107	-5.49E-09
2081	6	1435	-1.87E-08
2081	5	1048	-2.53E-07
2081	6	392	-8.96E-07
2081	6	107	-1.24E-06
2081	6	185	-4.13E-06
2081	5	975	-1.25E-05
2081	6	512	-3.33E-05
2081	1	66	-3.40E-05
2081	5	1912	-4.05E-05
2081	5	1315	-7.75E-05
2081	6	938	-9.01E-05
2081	1	1906	-0.000150486
259	5	1048	-4.72E-06
259	6	437	-2.16E-05
259	5	391	-0.000102078
259	5	393	-0.000209103
259	5	1383	-0.000242688
259	5	622	-0.000272187
259	5	29	-0.00038751
259	5	2007	-0.000450699
259	5	1021	-0.000659608
259	6	216	-0.000673121
259	5	1715	-0.000677295
259	5	975	-0.000710097
2082	1	1521	-8.84E-27
2082	6	1276	-2.07E-24
2082	6	975	-4.43E-23
2082	1	1906	-3.13E-18
2082	6	1107	-6.87E-18
2082	1	1428	-2.60E-16
2082	6	1435	-2.66E-15
2082	5	1048	-6.99E-13
2082	6	185	-1.24E-12
2082	1	1276	-6.77E-12
2082	1	329	-8.93E-12
2082	1	66	-1.17E-11
2082	1	1616	-2.76E-11
2083	1	1521	-1.67E-41
2083	1	942	-1.32E-38
2083	1	1276	-3.47E-34
2083	1	1906	-2.82E-31
2083	1	1428	-7.98E-30
2083	1	1361	-3.09E-23
2083	1	1640	-4.09E-23
2083	6	1276	-6.29E-23
2083	1	1041	-4.28E-21
2083	1	12	-2.47E-20
2083	1	1185	-4.53E-19
2083	1	1729	-1.56E-18
2083	6	975	-7.06E-17
2083	1	1616	-1.56E-15
2083	1	1552	-2.48E-14
2083	1	178	-1.31E-13
2084	1	1521	-2.71E-16
2084	1	1906	-1.85E-11
2084	1	942	-1.64E-10
2084	1	1428	-7.62E-10
2084	1	1276	-1.37E-09
2084	6	975	-1.27E-08
2084	5	1048	-4.89E-07
2084	6	1107	-7.90E-07
2084	1	66	-3.51E-06
2084	1	1361	-7.24E-06
2084	1	12	-1.20E-05
2084	1	178	-1.35E-05
2084	1	1640	-1.81E-05
2084	5	1343	-2.40E-05
2085	6	975	-1.67E-12
2085	1	1521	-1.75E-11
2085	6	1107	-2.24E-09
2085	6	1435	-4.38E-08
2085	6	185	-2.60E-07
2085	1	1906	-3.09E-07
2085	5	1920	-4.52E-07
2085	6	107	-4.67E-07
2085	6	1276	-6.10E-07
2085	6	392	-1.40E-06
2085	5	1048	-1.63E-06
2085	1	66	-6.67E-06
2085	6	512	-1.07E-05
2085	5	968	-2.65E-05
2085	5	1506	-3.10E-05
2085	6	39	-6.66E-05
2086	6	1276	-7.79E-16
2086	1	1521	-2.60E-14
2086	6	1521	-4.72E-11
2086	1	1906	-3.07E-10
2086	1	942	-7.03E-10
2086	6	1906	-9.36E-10
2086	6	1361	-6.31E-09
2086	6	942	-9.54E-09
2086	1	1428	-1.23E-08
2086	6	12	-1.78E-08
2086	1	1276	-1.83E-08
2086	6	975	-2.67E-08
2086	6	1428	-2.60E-07
2086	6	1640	-8.82E-07
2086	6	1729	-9.98E-07
2086	1	1361	-2.05E-06
2086	6	448	-2.20E-06
2087	1	1521	-1.67E-35
2087	1	942	-6.93E-32
2087	1	1276	-8.16E-27
2087	1	1906	-2.32E-25
2087	1	1428	-4.66E-24
2087	6	1276	-1.85E-23
2087	1	1361	-1.12E-18
2087	6	975	-1.52E-18
2087	1	1640	-1.81E-18
2087	1	1041	-2.15E-17
2087	1	12	-1.26E-16
2087	1	1185	-7.52E-15
2087	1	1729	-1.50E-14
2087	6	1906	-2.34E-13
2087	1	1616	-7.19E-13
2087	1	1552	-1.62E-12
2087	6	1521	-2.01E-12
2088	1	1521	-2.80E-44
2088	1	942	-8.37E-41
2088	1	1906	-4.83E-34
2088	1	1276	-3.27E-33
2088	1	1428	-3.06E-32
2088	6	1276	-4.02E-31
2088	1	1361	-4.90E-24
2088	1	1640	-3.78E-23
2088	1	1041	-1.12E-22
2088	1	12	-3.01E-21
2088	1	1185	-1.75E-20
2088	1	1729	-1.80E-19
2088	6	975	-4.32E-18
2088	1	1616	-5.90E-17
2088	6	1521	-1.05E-16
2088	6	1906	-1.45E-15
2088	6	12	-3.04E-14
2089	6	1276	-9.25E-15
2089	6	975	-1.41E-12
2089	6	1107	-3.73E-09
2089	6	1435	-2.82E-08
2089	1	1521	-4.30E-08
2089	6	185	-1.65E-07
2089	6	1521	-2.48E-07
2089	6	1906	-1.77E-06
2089	6	12	-2.83E-06
2089	6	1415	-5.34E-06
2089	6	39	-5.71E-06
2089	5	1048	-6.71E-06
2089	6	107	-8.20E-06
2089	1	1906	-1.75E-05
2089	1	66	-1.99E-05
2089	7	95	-2.20E-05
2090	1	1521	-1.66E-32
2090	1	1906	-2.45E-23
2090	1	942	-1.34E-22
2090	1	1428	-2.21E-21
2090	1	1276	-1.22E-20
2090	6	975	-1.94E-17
2090	1	1361	-6.36E-14
2090	6	1107	-8.23E-14
2090	6	1276	-1.28E-13
2090	1	1640	-4.18E-13
2090	1	1616	-4.92E-13
2090	1	12	-1.29E-12
2090	6	1435	-1.72E-12
2090	1	1041	-8.31E-12
2090	1	66	-1.02E-10
2090	1	329	-1.78E-10
2091	1	1521	-2.09E-42
2091	1	942	-2.24E-41
2091	1	1276	-9.12E-35
2091	1	1906	-7.40E-32
2091	1	1428	-8.60E-31
2091	6	1276	-5.43E-26
2091	1	1361	-2.98E-24
2091	1	1640	-1.22E-23
2091	1	1041	-4.70E-23
2091	1	12	-3.55E-21
2091	1	1185	-9.77E-21
2091	1	1729	-1.13E-20
2091	6	975	-6.26E-17
2091	1	1616	-6.26E-16
2091	6	1521	-3.23E-15
2091	6	1906	-6.81E-15
2091	1	1552	-2.00E-14
2092	1	1521	-2.48E-36
2092	1	942	-9.62E-34
2092	1	1276	-9.13E-32
2092	1	1428	-3.15E-27
2092	1	1906	-3.82E-27
2092	1	1361	-3.64E-22
2092	1	1640	-1.21E-21
2092	1	1729	-2.78E-19
2092	1	12	-6.17E-19
2092	1	1041	-6.84E-19
2092	6	1276	-7.71E-19
2092	1	1185	-1.10E-16
2092	1	1552	-2.42E-16
2092	1	1616	-3.26E-16
2092	6	975	-4.60E-15
2092	6	1906	-1.78E-12
2092	1	1924	-5.18E-12
2093	1	1521	-2.24E-22
2093	1	942	-1.64E-15
2093	1	1906	-2.22E-15
2093	6	1276	-2.25E-14
2093	1	1428	-2.64E-14
2093	1	1276	-1.64E-13
2093	1	1361	-1.17E-10
2093	6	975	-2.00E-10
2093	6	1521	-5.77E-10
2093	1	12	-6.69E-10
2093	1	1616	-2.08E-09
2093	1	1041	-2.86E-09
2093	6	1906	-9.98E-09
2093	1	1640	-9.99E-09
2093	6	12	-9.94E-08
2093	1	448	-1.08E-07
2094	1	1521	-1.85E-33
2094	1	942	-6.36E-27
2094	1	1276	-2.48E-24
2094	1	1428	-2.59E-24
2094	1	1906	-3.05E-24
2094	6	1276	-2.74E-23
2094	1	1640	-5.32E-18
2094	1	1361	-1.48E-17
2094	6	975	-1.76E-17
2094	1	1041	-1.39E-15
2094	1	12	-1.66E-15
2094	1	1616	-3.22E-15
2094	1	1729	-1.79E-14
2094	1	1552	-1.71E-13
2094	6	1906	-9.12E-13
2094	6	1521	-1.82E-12
2094	1	1185	-2.74E-12
2095	1	1521	-8.70E-08
2095	6	975	-1.61E-07
2095	6	1107	-2.64E-07
2095	6	1435	-2.75E-06
2095	6	1276	-9.18E-06
2095	1	1906	-2.86E-05
2095	5	1048	-4.61E-05
2095	6	185	-5.00E-05
2095	1	329	-9.55E-05
2095	1	66	-0.000101063
2095	1	163	-0.000108152
2095	5	975	-0.000137629
2095	6	107	-0.000334334
2096	1	942	-2.80E-27
2096	1	1521	-1.53E-26
2096	1	1276	-1.17E-22
2096	1	1906	-5.54E-20
2096	1	1428	-6.71E-19
2096	6	1276	-6.24E-17
2096	1	1361	-1.07E-15
2096	1	1640	-6.48E-15
2096	1	1041	-1.76E-14
2096	1	12	-8.85E-14
2096	1	1185	-9.31E-14
2096	1	1729	-6.88E-13
2096	6	975	-5.14E-10
2096	6	1521	-7.71E-10
2096	6	1906	-1.03E-09
2096	1	178	-4.00E-09
2097	6	975	-3.02E-16
2097	6	1107	-1.05E-13
2097	6	1435	-9.16E-11
2097	5	1048	-1.45E-10
2097	6	437	-2.34E-10
2097	6	107	-7.45E-10
2097	1	1521	-9.39E-10
2097	6	39	-1.57E-09
2097	6	185	-1.75E-09
2097	6	32	-7.06E-09
2097	6	512	-1.02E-08
2097	1	66	-4.02E-08
2097	6	1887	-5.27E-08
2097	1	329	-7.50E-08
2098	6	975	-4.87E-12
2098	6	1276	-1.05E-10
2098	6	1107	-3.64E-09
2098	1	1521	-3.62E-08
2098	6	1435	-1.16E-07
2098	6	185	-6.04E-07
2098	5	1048	-3.39E-06
2098	6	107	-4.41E-05
2098	6	1906	-6.91E-05
2098	6	39	-0.000121414
2098	7	185	-0.000131514
2098	6	392	-0.000134282
2098	1	1906	-0.000166167
2099	1	1521	-1.15E-23
2099	6	1276	-1.12E-20
2099	6	975	-1.06E-17
2099	1	942	-6.51E-17
2099	1	1906	-6.71E-17
2099	1	1276	-5.46E-15
2099	1	1428	-7.90E-15
2099	6	1906	-3.86E-11
2099	6	1521	-9.50E-11
2099	6	1107	-2.09E-10
2099	6	1435	-4.85E-10
2099	1	1361	-1.99E-09
2099	1	1640	-2.80E-09
2099	6	12	-3.36E-09
2099	1	12	-4.20E-09
2099	6	185	-1.41E-08
2099	6	1361	-2.05E-08
2100	1	1521	-4.37E-39
2100	6	1276	-1.18E-32
2100	6	975	-5.49E-32
2100	1	1906	-2.29E-27
2100	1	1428	-2.45E-23
2100	6	1107	-2.28E-22
2100	1	942	-3.86E-21
2100	6	1435	-1.51E-20
2100	1	1276	-8.37E-20
2100	1	66	-2.40E-16
2100	6	185	-7.87E-16
2100	1	329	-1.17E-14
2100	6	392	-1.29E-14
2100	5	1048	-1.93E-14
2100	6	1906	-1.24E-13
2101	1	1521	-3.76E-31
2101	1	942	-6.20E-30
2101	1	1276	-9.71E-25
2101	1	1906	-4.64E-24
2101	1	1428	-3.28E-23
2101	6	1276	-1.66E-19
2101	1	1640	-2.30E-17
2101	1	1361	-3.91E-17
2101	1	1041	-9.32E-17
2101	1	1729	-6.05E-16
2101	1	12	-4.55E-15
2101	1	1185	-8.13E-15
2101	6	975	-1.23E-13
2101	1	1616	-1.07E-12
2101	1	178	-6.78E-12
2102	1	1521	-1.42E-25
2102	1	942	-5.48E-22
2102	1	1276	-5.66E-20
2102	1	1906	-1.59E-19
2102	6	1276	-2.93E-19
2102	1	1428	-1.34E-18
2102	1	1361	-4.67E-14
2102	1	1640	-1.15E-13
2102	6	975	-1.49E-12
2102	1	12	-3.29E-12
2102	1	1041	-6.80E-12
2102	1	1729	-4.87E-11
2102	1	1185	-7.47E-11
2102	1	1616	-1.04E-10
2102	6	1521	-4.67E-10
2102	6	1906	-6.70E-10
2102	1	1552	-2.44E-09
2103	1	1521	-5.52E-43
2103	1	942	-8.65E-42
2103	1	1276	-4.03E-34
2103	1	1906	-2.23E-32
2103	1	1428	-1.14E-31
2103	1	1361	-1.29E-25
2103	1	1041	-2.19E-24
2103	1	1640	-4.28E-24
2103	6	1276	-1.39E-23
2103	1	12	-1.82E-22
2103	1	1729	-2.35E-22
2103	1	1185	-3.19E-21
2103	1	1616	-4.32E-18
2103	1	1552	-3.80E-16
2103	6	975	-4.20E-15
2103	6	1521	-4.27E-15
2104	6	975	-4.37E-20
2104	6	1276	-3.63E-17
2104	6	1107	-2.44E-15
2104	6	185	-2.14E-12
2104	6	1435	-9.85E-12
2104	1	1521	-4.27E-09
2104	6	39	-5.04E-09
2104	6	683	-7.20E-09
2104	6	107	-3.36E-08
2104	6	245	-7.23E-08
2104	6	437	-1.07E-07
2104	6	95	-1.14E-07
2105	1	942	-1.95E-35
2105	1	1521	-4.76E-33
2105	1	1276	-8.96E-30
2105	1	1906	-1.46E-25
2105	1	1428	-1.99E-25
2105	6	1276	-1.21E-24
2105	1	1361	-1.30E-21
2105	1	1640	-1.14E-20
2105	1	1729	-2.50E-20
2105	1	1041	-3.33E-20
2105	6	942	-5.01E-20
2105	1	1185	-9.94E-19
2105	1	12	-1.46E-18
2105	6	1521	-7.80E-18
2105	6	1906	-1.80E-16
2105	6	1361	-8.44E-15
2105	1	1552	-9.25E-14
2105	1	1616	-1.37E-13
2106	1	1521	-2.06E-27
2106	1	942	-3.74E-21
2106	1	1906	-5.73E-20
2106	6	1276	-9.91E-20
2106	1	1428	-1.36E-17
2106	1	1276	-4.65E-17
2106	6	975	-2.71E-13
2106	1	1361	-1.16E-11
2106	1	1041	-2.04E-11
2106	1	12	-3.97E-11
2106	6	1521	-7.36E-11
2106	1	1640	-1.42E-10
2106	6	1906	-7.90E-10
2106	6	12	-2.61E-09
2106	1	1185	-5.28E-09
2106	1	1616	-7.84E-09
2106	6	1107	-8.96E-09
2107	6	1276	-5.11E-12
2107	1	1521	-1.45E-11
2107	6	975	-1.71E-09
2107	6	1906	-1.36E-07
2107	6	1521	-5.88E-07
2107	1	1906	-6.04E-07
2107	6	1361	-1.69E-06
2107	1	66	-4.98E-06
2107	6	12	-8.01E-06
2107	6	261	-8.18E-06
2107	6	1209	-1.09E-05
2107	1	1276	-1.80E-05
2107	5	1048	-3.05E-05
2107	1	1428	-3.83E-05
2107	6	1107	-4.92E-05
2107	6	448	-6.63E-05
2108	6	975	-1.55E-15
2108	1	1521	-2.38E-14
2108	6	1107	-1.64E-13
2108	6	1276	-7.29E-12
2108	6	1435	-3.96E-10
2108	1	1906	-3.14E-09
2108	5	1048	-2.08E-08
2108	1	329	-3.41E-08
2108	1	66	-3.97E-08
2108	6	392	-6.04E-08
2108	6	185	-1.30E-07
2108	6	107	-9.19E-07
2108	6	39	-9.62E-07
2108	1	163	-1.21E-06
2108	1	78	-1.36E-06
2109	1	1521	-1.76E-21
2109	1	1906	-1.12E-15
2109	1	942	-1.24E-14
2109	6	1276	-2.33E-14
2109	1	1428	-3.86E-14
2109	1	1276	-8.92E-13
2109	6	975	-3.56E-11
2109	1	1361	-1.49E-09
2109	1	12	-5.25E-09
2109	1	1616	-7.48E-09
2109	1	1041	-1.62E-08
2109	1	1640	-2.08E-08
2109	1	66	-7.77E-08
2109	6	1435	-1.41E-07
2109	6	1521	-1.51E-07
2109	6	1107	-2.49E-07
2109	6	1906	-7.82E-07
2110	1	1521	-5.27E-18
2110	1	942	-1.70E-13
2110	1	1906	-3.70E-13
2110	1	1276	-2.49E-12
2110	1	1428	-2.61E-11
2110	6	1276	-1.81E-10
2110	1	1361	-1.13E-08
2110	1	12	-5.75E-08
2110	6	1521	-1.00E-07
2110	6	975	-3.41E-07
2110	1	1041	-6.79E-07
2110	6	1906	-9.35E-07
2110	1	1640	-1.50E-06
2110	6	12	-2.17E-06
2110	1	1616	-5.09E-06
2110	1	1185	-7.42E-06
2110	6	1361	-9.59E-06
2111	1	1521	-2.32E-18
2111	6	1276	-2.41E-18
2111	1	1906	-3.69E-13
2111	6	975	-1.38E-12
2111	1	942	-6.34E-12
2111	6	1521	-1.99E-11
2111	1	1428	-8.57E-11
2111	6	1906	-1.93E-10
2111	6	12	-2.77E-09
2111	6	1107	-6.21E-09
2111	1	1276	-8.60E-09
2111	6	1435	-1.23E-08
2111	6	1361	-1.54E-08
2111	1	66	-9.84E-08
2111	6	1428	-5.12E-07
2111	6	1209	-1.73E-06
2112	1	1521	-1.26E-20
2112	1	942	-2.19E-17
2112	1	1906	-2.35E-15
2112	1	1276	-2.51E-15
2112	1	1428	-1.40E-14
2112	6	1276	-6.59E-12
2112	1	1361	-7.40E-12
2112	1	1640	-1.06E-10
2112	1	1041	-3.95E-10
2112	1	12	-4.87E-10
2112	1	1729	-2.78E-09
2112	1	1616	-7.17E-09
2112	1	1185	-2.11E-08
2112	6	1521	-2.71E-08
2112	1	1552	-7.27E-08
2112	6	975	-3.90E-07
2113	1	1521	-2.94E-21
2113	1	942	-4.13E-19
2113	1	1276	-3.33E-16
2113	1	1906	-6.63E-16
2113	1	1428	-2.53E-15
2113	6	1276	-1.63E-14
2113	1	1361	-2.66E-12
2113	6	1521	-3.49E-11
2113	1	1640	-3.73E-11
2113	1	1041	-4.17E-11
2113	1	12	-5.88E-11
2113	1	1729	-2.07E-10
2113	6	1906	-7.12E-10
2113	1	1616	-2.20E-09
2113	1	1552	-5.37E-09
2113	1	1185	-6.35E-09
2113	6	1361	-9.15E-09
2114	1	1521	-1.37E-28
2114	1	942	-5.07E-27
2114	1	1276	-4.17E-24
2114	1	1906	-1.16E-21
2114	1	1428	-4.68E-21
2114	6	1276	-6.34E-18
2114	1	1361	-1.08E-17
2114	1	1640	-1.87E-16
2114	1	1729	-1.45E-15
2114	1	12	-3.81E-15
2114	1	1041	-6.71E-15
2114	1	1185	-7.97E-14
2114	1	1616	-5.08E-13
2114	1	1552	-2.47E-12
2114	6	1521	-9.89E-12
2114	6	1906	-4.79E-11
2114	6	975	-1.75E-10
2115	1	1521	-1.17E-13
2115	6	1276	-7.16E-11
2115	1	1906	-1.44E-09
2115	1	1428	-1.00E-08
2115	6	975	-1.10E-06
2115	1	1276	-1.63E-06
2115	6	1521	-1.90E-06
2115	1	942	-1.93E-06
2115	1	1616	-2.10E-06
2115	6	12	-1.43E-05
2115	6	1906	-1.71E-05
2115	1	66	-1.87E-05
2115	1	1361	-5.32E-05
2115	6	1435	-5.81E-05
2115	5	1048	-6.43E-05
2115	1	12	-6.75E-05
2115	6	1361	-7.14E-05
2115	1	329	-0.000118233
2116	6	1276	-6.64E-13
2116	1	1521	-8.91E-13
2116	6	1521	-4.55E-10
2116	6	1906	-1.02E-08
2116	1	1906	-1.04E-08
2116	6	1361	-1.32E-08
2116	6	12	-7.24E-08
2116	6	975	-9.62E-08
2116	1	1428	-3.17E-07
2116	1	66	-2.60E-06
2116	6	1428	-2.89E-06
2116	6	1435	-1.44E-05
2116	5	1048	-1.45E-05
2116	6	1616	-4.80E-05
2117	6	975	-6.15E-13
2117	6	1107	-1.39E-11
2117	6	1435	-3.18E-09
2117	6	185	-1.89E-08
2117	1	1521	-1.76E-07
2117	6	39	-1.71E-06
2117	6	107	-1.88E-06
2117	7	975	-2.50E-06
2117	1	66	-3.71E-06
2117	6	437	-7.91E-06
2117	7	1107	-9.89E-06
2117	7	1435	-1.56E-05
2118	1	1521	-1.41E-17
2118	1	1906	-1.17E-12
2118	1	942	-2.29E-12
2118	1	1276	-2.92E-12
2118	1	1428	-3.18E-11
2118	6	975	-2.35E-10
2118	6	1276	-7.57E-10
2118	1	1361	-9.04E-08
2118	6	1107	-1.39E-07
2118	1	12	-3.46E-07
2118	1	1640	-3.55E-07
2118	6	1435	-9.16E-07
2118	1	1616	-3.65E-06
2118	1	66	-4.51E-06
2118	1	1041	-6.01E-06
2118	6	185	-6.39E-06
2119	1	1521	-2.62E-36
2119	1	1906	-2.46E-25
2119	6	975	-2.51E-24
2119	1	1428	-1.08E-22
2119	6	1276	-1.58E-21
2119	6	1107	-2.09E-18
2119	1	1276	-2.29E-17
2119	6	1435	-2.91E-16
2119	1	1616	-1.62E-15
2119	1	66	-4.48E-15
2119	1	942	-1.03E-14
2119	5	1048	-4.12E-14
2119	6	185	-2.68E-13
2120	6	975	-7.86E-12
2120	6	1276	-2.25E-10
2120	6	1107	-1.94E-09
2120	6	1435	-3.03E-08
2120	6	185	-8.54E-07
2120	6	107	-7.84E-06
2120	1	1521	-1.18E-05
2120	6	39	-2.84E-05
2120	6	245	-3.43E-05
2120	5	1048	-6.27E-05
2120	1	66	-6.77E-05
2120	1	329	-0.000124077
2120	6	95	-0.000126518
2121	1	1521	-9.88E-24
2121	6	1276	-7.52E-18
2121	1	1906	-2.26E-17
2121	6	975	-9.55E-17
2121	1	1428	-2.19E-15
2121	6	1107	-3.22E-13
2121	1	1276	-4.01E-13
2121	1	942	-1.36E-12
2121	6	1435	-1.45E-12
2121	1	329	-1.17E-09
2121	1	66	-1.22E-09
2121	6	185	-1.61E-09
2121	1	1616	-1.70E-09
2122	1	1521	-3.89E-24
2122	1	942	-6.38E-20
2122	1	1906	-1.24E-17
2122	1	1276	-3.59E-17
2122	1	1428	-2.31E-15
2122	1	1361	-5.79E-12
2122	1	12	-5.17E-11
2122	6	1276	-8.15E-11
2122	1	1640	-1.23E-10
2122	6	975	-2.18E-10
2122	1	1041	-3.56E-10
2122	1	1185	-5.26E-09
2122	1	1616	-1.76E-08
2122	1	178	-1.42E-07
2123	1	1521	-2.26E-19
2123	6	1276	-1.64E-18
2123	1	942	-3.91E-18
2123	1	1906	-9.13E-15
2123	1	1276	-2.54E-13
2123	1	1428	-5.36E-13
2123	6	1521	-3.13E-10
2123	1	1041	-6.96E-10
2123	1	1361	-2.62E-09
2123	6	1906	-3.02E-09
2123	1	1640	-9.52E-09
2123	6	975	-1.08E-08
2123	6	12	-1.37E-08
2123	1	1185	-1.56E-08
2123	6	942	-1.69E-08
2123	1	12	-2.09E-08
2123	6	1361	-3.27E-07
2123	6	1209	-7.45E-07
2124	1	1521	-5.15E-27
2124	1	942	-1.51E-22
2124	1	1906	-3.46E-20
2124	1	1276	-1.20E-19
2124	1	1428	-5.57E-19
2124	6	1276	-9.25E-18
2124	6	975	-6.01E-15
2124	1	1640	-3.32E-13
2124	1	1361	-3.47E-13
2124	1	1041	-2.63E-12
2124	1	12	-4.93E-12
2124	1	1185	-2.60E-10
2124	1	1616	-5.36E-10
2124	6	1435	-1.97E-09
2124	6	1521	-2.75E-09
2125	1	1521	0
2125	1	942	-1.79E-43
2125	1	1276	-6.74E-38
2125	1	1906	-1.89E-37
2125	6	1276	-3.13E-36
2125	1	1428	-9.21E-35
2125	1	1361	-1.25E-25
2125	1	1640	-2.29E-25
2125	6	975	-3.69E-25
2125	1	1041	-1.89E-24
2125	1	12	-6.36E-23
2125	1	1729	-1.82E-20
2125	1	1185	-1.98E-20
2125	6	1906	-8.29E-20
2125	1	1616	-1.83E-19
2125	6	1521	-2.83E-19
2125	1	1552	-3.49E-17
2126	1	1521	0
2126	1	942	-4.53E-39
2126	1	1906	-5.04E-36
2126	6	1276	-6.77E-36
2126	1	1276	-8.69E-35
2126	1	1428	-1.38E-34
2126	6	975	-8.44E-30
2126	1	1640	-1.10E-24
2126	1	1361	-7.55E-23
2126	1	1041	-1.45E-21
2126	1	12	-6.05E-21
2126	6	1107	-3.02E-20
2126	1	1616	-3.30E-20
2126	6	1906	-4.00E-20
2126	6	1521	-1.36E-18
2126	6	1435	-1.37E-18
2126	1	1729	-7.31E-18
2127	1	1521	-2.15E-12
2127	6	1276	-3.24E-09
2127	1	1906	-1.37E-08
2127	1	1428	-1.27E-07
2127	6	1521	-1.28E-07
2127	6	975	-8.17E-07
2127	1	942	-1.25E-06
2127	1	1276	-1.65E-06
2127	6	1906	-3.04E-06
2127	6	1361	-5.35E-06
2127	6	12	-7.67E-06
2127	5	1048	-1.16E-05
2127	1	66	-1.43E-05
2127	4	683	-9.41E-05
2127	1	1616	-0.000124445
2127	5	975	-0.000130872
2127	1	69	-0.000144978
2127	1	12	-0.000184766
2127	6	1428	-0.000218937
2128	1	1521	0
2128	1	942	-1.36E-38
2128	1	1906	-3.09E-35
2128	1	1276	-5.64E-34
2128	1	1428	-1.10E-32
2128	6	1276	-5.06E-31
2128	1	1361	-7.11E-23
2128	1	1640	-2.89E-22
2128	6	975	-5.00E-22
2128	1	12	-5.47E-21
2128	1	1041	-8.91E-21
2128	6	1521	-5.56E-19
2128	6	1906	-9.49E-19
2128	1	1616	-2.20E-17
2128	1	1185	-4.25E-17
2128	1	178	-8.33E-16
2129	1	1521	-1.14E-12
2129	6	975	-2.96E-11
2129	6	1276	-3.74E-11
2129	6	1107	-6.21E-09
2129	1	1906	-3.00E-08
2129	6	1435	-1.43E-07
2129	5	1048	-1.90E-06
2129	1	66	-5.78E-06
2129	6	1521	-8.05E-06
2129	6	185	-1.03E-05
2129	6	392	-1.11E-05
2129	6	719	-1.28E-05
2129	1	1428	-1.44E-05
2129	6	1906	-2.54E-05
2129	6	12	-3.34E-05
2130	1	1521	-2.12E-27
2130	6	1276	-2.42E-24
2130	1	1906	-1.89E-19
2130	6	975	-2.30E-18
2130	1	942	-2.61E-18
2130	1	1428	-3.99E-17
2130	1	1276	-1.67E-16
2130	6	1521	-1.21E-13
2130	6	1906	-1.63E-13
2130	6	12	-2.65E-11
2130	6	1361	-1.03E-10
2130	1	12	-1.76E-10
2130	1	1361	-2.02E-10
2130	1	1640	-2.23E-10
2130	6	1435	-3.44E-10
2130	6	1107	-3.99E-10
2130	1	1041	-6.07E-10
2130	1	66	-7.02E-10
2130	6	185	-1.13E-09
2131	1	1521	-9.49E-17
2131	1	942	-1.63E-13
2131	1	1276	-7.40E-13
2131	1	1906	-2.36E-12
2131	1	1428	-3.30E-11
2131	6	1276	-9.12E-11
2131	6	975	-2.53E-10
2131	1	1640	-8.24E-08
2131	1	1361	-1.12E-07
2131	6	1107	-2.93E-07
2131	1	12	-4.71E-07
2131	1	1041	-8.53E-07
2131	1	178	-1.89E-06
2131	6	1435	-3.64E-06
2132	1	1521	-8.80E-24
2132	1	942	-3.05E-20
2132	1	1276	-3.16E-19
2132	1	1906	-5.69E-17
2132	1	1428	-8.77E-16
2132	6	975	-5.16E-13
2132	6	1276	-1.39E-12
2132	1	1640	-1.48E-11
2132	1	1361	-8.58E-11
2132	1	1041	-3.97E-10
2132	1	12	-4.80E-10
2132	1	178	-2.23E-09
